date,S,vix,r,sentiment,return,rolling_vol,rv_lag1,target_vol_t1,benchmark_bsm_price
2018-11-08,91.47525787353516,16.719999313354492,3.24,-0.203588,0.008073181510000582,0.21296559705819967,0.23973044577550173,0.2120299173979624,7.818798443452181
2018-11-09,90.58800506591797,17.360000610351562,3.19,0.34204833333333334,-0.009699374762559443,0.2120299173979624,0.21296559705819967,0.2260014197878511,6.58871365222636
2018-11-13,89.20423889160156,20.020000457763672,3.14,0.2730375,0.005874105227007265,0.21404914236743744,0.2260014197878511,0.22268824431714626,5.212613024825686
2018-11-15,89.59495544433594,19.979999542236328,3.11,0.2714525,0.025528730574176484,0.23437136989532065,0.22268824431714626,0.23425288799962193,5.336298517458459
2018-11-20,88.27631378173828,22.479999542236328,3.06,0.216549,-0.021474272642125758,0.23915619055410792,0.22797554287570157,0.22973539852947825,4.109548222698493
2018-11-26,88.93563079833984,18.899999618530273,3.07,0.22269850000000002,0.024472536386574317,0.2352848116344574,0.22768805457099126,0.23178687213354543,4.642242468038937
2018-11-28,90.30310821533203,18.489999771118164,3.06,0.201001,0.011119037687267408,0.2271968209471553,0.23178687213354543,0.21727933323689547,5.6936177674314195
2018-12-04,87.28324127197266,20.739999771118164,2.91,-0.386989,-0.04463642553853864,0.27421150962125945,0.22038776891076994,0.280854985142828,2.7216564044471667
2018-12-06,85.62271881103516,21.190000534057617,2.87,-0.037568,-0.019024527924706103,0.280854985142828,0.27421150962125945,0.27695745546535827,2.257368053305676
2018-12-07,84.07616424560547,23.229999542236328,2.85,0.30192399999999997,-0.01806243234161775,0.27695745546535827,0.280854985142828,0.27820385824224303,1.6296912881844818
2018-12-10,82.50517272949219,22.639999389648438,2.85,-0.178241,-0.018685337636527466,0.27820385824224303,0.27695745546535827,0.2782191431713677,1.0913336094165302
2018-12-11,81.69933319091797,21.760000228881836,2.89,-0.158622,-0.00976713958549369,0.2782191431713677,0.27820385824224303,0.2743123634973848,0.9561692290951989
2018-12-12,82.22842407226562,21.459999084472656,2.91,0.3261005,0.006476073435155882,0.2743123634973848,0.2782191431713677,0.2726108687072691,1.1340877568544094
2018-12-14,81.63422393798828,21.6299991607666,2.89,-0.099781,-0.008207897437570666,0.26597519040595297,0.2726108687072691,0.24491633583641373,0.8981260621835716
2018-12-18,80.20976257324219,25.579999923706055,2.82,0.154662,-0.004746674719633193,0.24436492432289486,0.24491633583641373,0.240639702087246,0.3715072735510869
2018-12-20,78.50850677490234,28.3799991607666,2.79,0.328728,-0.008634100868911143,0.234189966016004,0.240639702087246,0.24265284643774296,0.16521169735663577
2018-12-21,76.65263366699219,30.110000610351562,2.79,0.1498205,-0.02363913395055739,0.24265284643774296,0.234189966016004,0.24834025951967684,0.06048716648041852
2018-12-26,78.10966491699219,30.40999984741211,2.81,-0.24674000000000001,0.04145838495871401,0.2820720334865161,0.24834025951967684,0.2866312725395672,0.16951928250060622
2018-12-28,78.81784057617188,28.34000015258789,2.72,-0.353393,-0.002164061663152639,0.2799294145027458,0.2866312725395672,0.28472320736917417,0.3202423112862611
